customer_id,purchase_amount,quantity
2110,209,10
2111,210,1
2112,211,2
2113,212,3
2114,213,4
2115,214,5
2116,215,6
2117,216,7
2118,217,8
2119,218,9
2120,219,10
2121,220,1
2122,221,2
2123,222,3
2124,223,4
2125,224,5
2126,225,6
2127,226,7
2128,227,8
2129,228,9
2130,229,10
2131,230,1
2132,231,2
2133,232,3
2134,233,4
2135,234,5
2136,235,6
2137,236,7
2138,237,8
2139,238,9
2140,239,10
2141,240,1
2142,241,2
2143,242,3
2144,243,4
2145,244,5
2146,245,6
2147,246,7
2148,247,8
2149,248,9
2150,249,10
2151,250,1
2152,251,2
2153,252,3
2154,253,4
2155,254,5
2156,255,6
2157,256,7
2158,257,8
2159,258,9
2160,259,10
2161,260,1
2162,261,2
2163,262,3
2164,263,4
2165,264,5
2166,265,6
2167,266,7
2168,267,8
2169,268,9
2170,269,10
2171,270,1
2172,271,2
2173,272,3
2174,273,4
2175,274,5
2176,275,6
2177,276,7
2178,277,8
2179,278,9
2180,279,10
2181,280,1
2182,281,2
2183,282,3
2184,283,4
2185,284,5
2186,285,6
2187,286,7
2188,287,8
2189,288,9
2190,289,10
2191,290,1
2192,291,2
2193,292,3
2194,293,4
2195,294,5
2196,295,6
2197,296,7
2198,297,8
2199,298,9
2200,299,10
2201,300,1
2202,301,2
2203,302,3
2204,303,4
2205,304,5
2206,305,6
2207,306,7
2208,307,8
2209,308,9
2210,309,10
2211,310,1
2212,311,2
2213,312,3
2214,313,4
2215,314,5
2216,315,6
2217,316,7
2218,317,8
2219,318,9
2220,319,10
2221,320,1
2222,321,2
2223,322,3
2224,323,4
2225,324,5
2226,325,6
2227,326,7
2228,327,8
2229,328,9
2230,329,10
2231,330,1
2232,331,2
2233,332,3
2234,333,4
2235,334,5
2236,335,6
2237,336,7
2238,337,8
2239,338,9
2240,339,10
2241,340,1
2242,341,2
2243,342,3
2244,343,4
2245,344,5
2246,345,6
2247,346,7
2248,347,8
2249,348,9
2250,349,10
2251,350,1
2252,351,2
2253,352,3
2254,353,4
2255,354,5
2256,355,6
2257,356,7
2258,357,8
2259,358,9
2260,359,10
2261,360,1
2262,361,2
2263,362,3
2264,363,4
2265,364,5
2266,365,6
2267,366,7
2268,367,8
2269,368,9
2270,369,10
2271,370,1
2272,371,2
2273,372,3
2274,373,4
2275,374,5
2276,375,6
2277,376,7
2278,377,8
2279,378,9
2280,379,10
2281,380,1
2282,381,2
2283,382,3
2284,383,4
2285,384,5
2286,385,6
2287,386,7
2288,387,8
2289,388,9
2290,389,10
2291,390,1
2292,391,2
2293,392,3
2294,393,4
2295,394,5
2296,395,6
2297,396,7
2298,397,8
2299,398,9
2300,399,10
2301,400,1
2302,401,2
2303,402,3
2304,403,4
2305,404,5
2306,405,6
2307,406,7
2308,407,8
2309,408,9
2310,409,10
2311,410,1
2312,411,2
2313,412,3
2314,413,4
2315,414,5
2316,415,6
2317,416,7
2318,417,8
2319,418,9
2320,419,10
2321,420,1
2322,421,2
2323,422,3
2324,423,4
2325,424,5
2326,425,6
2327,426,7
2328,427,8
2329,428,9
2330,429,10
2331,430,1
2332,431,2
2333,432,3
2334,433,4
2335,434,5
2336,435,6
2337,436,7
2338,437,8
2339,438,9
2340,439,10
2341,440,1
2342,441,2
2343,442,3
2344,443,4
2345,444,5
2346,445,6
2347,446,7
2348,447,8
2349,448,9
2350,449,10
2351,450,1
2352,451,2
2353,452,3
2354,453,4
2355,454,5
2356,455,6
2357,456,7
2358,457,8
2359,458,9
2360,459,10
2361,460,1
2362,461,2
2363,462,3
2364,463,4
2365,464,5
2366,465,6
2367,466,7
2368,467,8
2369,468,9
2370,469,10
2371,470,1
2372,471,2
2373,472,3
2374,473,4
2375,474,5
2376,475,6
2377,476,7
2378,477,8
2379,478,9
2380,479,10
2381,480,1
2382,481,2
2383,482,3
2384,483,4
2385,484,5
2386,485,6
2387,486,7
2388,487,8
2389,488,9
2390,489,10
2391,490,1
2392,491,2
2393,492,3
2394,493,4
2395,494,5
2396,495,6
2397,496,7
2398,497,8
2399,498,9
2400,499,10
2401,500,1
2402,501,2
2403,502,3
2404,503,4
2405,504,5
2406,505,6
2407,506,7
2408,507,8
2409,508,9
2410,509,10
2411,510,1
2412,511,2
2413,512,3
2414,513,4
2415,514,5
2416,515,6
2417,516,7
2418,517,8
2419,518,9
2420,519,10
2421,520,1
2422,521,2
2423,522,3
2424,523,4
2425,524,5
2426,525,6
2427,526,7
2428,527,8
2429,528,9
2430,529,10
2431,530,1
2432,531,2
2433,532,3
2434,533,4
2435,534,5
2436,535,6
2437,536,7
2438,537,8
2439,538,9
2440,539,10
2441,540,1
2442,541,2
2443,542,3
2444,543,4
2445,544,5
2446,545,6
2447,546,7
2448,547,8
2449,548,9
2450,549,10
2451,550,1
2452,551,2
2453,552,3
2454,553,4
2455,554,5
2456,555,6
2457,556,7
2458,557,8
2459,558,9
2460,559,10
2461,560,1
2462,561,2
2463,562,3
2464,563,4
2465,564,5
2466,565,6
2467,566,7
2468,567,8
2469,568,9
2470,569,10
2471,570,1
2472,571,2
2473,572,3
2474,573,4
2475,574,5
2476,575,6
2477,576,7
2478,577,8
2479,578,9
2480,579,10
2481,580,1
2482,581,2
2483,582,3
2484,583,4
2485,584,5
2486,585,6
2487,586,7
2488,587,8
2489,588,9
2490,589,10
2491,590,1
2492,591,2
2493,592,3
2494,593,4
2495,594,5
2496,595,6
2497,596,7
2498,597,8
2499,598,9
2500,599,10
2501,600,1
2502,601,2
2503,602,3
2504,603,4
2505,604,5
2506,605,6
2507,606,7
2508,607,8
2509,608,9
2510,609,10
2511,610,1
2512,611,2
2513,612,3
2514,613,4
2515,614,5
2516,615,6
2517,616,7
2518,617,8
2519,618,9
2520,619,10
2521,620,1
2522,621,2
2523,622,3
2524,623,4
2525,624,5
2526,625,6
2527,626,7
2528,627,8
2529,628,9
2530,629,10
2531,630,1
2532,631,2
2533,632,3
2534,633,4
2535,634,5
2536,635,6
2537,636,7
2538,637,8
2539,638,9
2540,639,10
2541,640,1
2542,641,2
2543,642,3
2544,643,4
2545,644,5
2546,645,6
2547,646,7
2548,647,8
2549,648,9
2550,649,10
2551,650,1
2552,651,2
2553,652,3
2554,653,4
2555,654,5
2556,655,6
2557,656,7
2558,657,8
2559,658,9
2560,659,10
2561,660,1
2562,661,2
2563,662,3
2564,663,4
2565,664,5
2566,665,6
2567,666,7
2568,667,8
2569,668,9
2570,669,10
2571,670,1
2572,671,2
2573,672,3
2574,673,4
2575,674,5
2576,675,6
2577,676,7
2578,677,8
2579,678,9
2580,679,10
2581,680,1
2582,681,2
2583,682,3
2584,683,4
2585,684,5
2586,685,6
2587,686,7
2588,687,8
2589,688,9
2590,689,10
2591,690,1
2592,691,2
2593,692,3
2594,693,4
2595,694,5
2596,695,6
2597,696,7
2598,697,8
2599,698,9
2600,699,10
2601,700,1
2602,701,2
2603,702,3
2604,703,4
2605,704,5
2606,705,6
2607,706,7
2608,707,8
2609,708,9
2610,709,10
2611,710,1
2612,711,2
2613,712,3
2614,713,4
2615,714,5
2616,715,6
2617,716,7
2618,717,8
2619,718,9
2620,719,10
2621,720,1
2622,721,2
2623,722,3
2624,723,4
2625,724,5
2626,725,6
2627,726,7
2628,727,8
2629,728,9
2630,729,10
2631,730,1
2632,731,2
2633,732,3
2634,733,4
2635,734,5
2636,735,6
2637,736,7
2638,737,8
2639,738,9
2640,739,10
2641,740,1
2642,741,2
2643,742,3
2644,743,4
2645,744,5
2646,745,6
2647,746,7
2648,747,8
2649,748,9
2650,749,10
2651,750,1
2652,751,2
2653,752,3
2654,753,4
2655,754,5
2656,755,6
2657,756,7
2658,757,8
2659,758,9
2660,759,10
2661,760,1
2662,761,2
2663,762,3
2664,763,4
2665,764,5
2666,765,6
2667,766,7
2668,767,8
2669,768,9
2670,769,10
2671,770,1
2672,771,2
2673,772,3
2674,773,4
2675,774,5
2676,775,6
2677,776,7
2678,777,8
2679,778,9
2680,779,10
2681,780,1
2682,781,2
2683,782,3
2684,783,4
2685,784,5
2686,785,6
2687,786,7
2688,787,8
2689,788,9
2690,789,10
2691,790,1
2692,791,2
2693,792,3
2694,793,4
2695,794,5
2696,795,6
2697,796,7
2698,797,8
2699,798,9
2700,799,10
2701,800,1
2702,801,2
2703,802,3
2704,803,4
2705,804,5
2706,805,6
2707,806,7
2708,807,8
2709,808,9
2710,809,10
2711,810,1
2712,811,2
2713,812,3
2714,813,4
2715,814,5
2716,815,6
2717,816,7
2718,817,8
2719,818,9
2720,819,10
2721,820,1
2722,821,2
2723,822,3
2724,823,4
2725,824,5
2726,825,6
2727,826,7
2728,827,8
2729,828,9
2730,829,10
2731,830,1
2732,831,2
2733,832,3
2734,833,4
2735,834,5
2736,835,6
2737,836,7
2738,837,8
2739,838,9
2740,839,10
2741,840,1
2742,841,2
2743,842,3
2744,843,4
2745,844,5
2746,845,6
2747,846,7
2748,847,8
2749,848,9
2750,849,10
2751,850,1
2752,851,2
2753,852,3
2754,853,4
2755,854,5
2756,855,6
2757,856,7
2758,857,8
2759,858,9
2760,859,10
2761,860,1
2762,861,2
2763,862,3
2764,863,4
2765,864,5
2766,865,6
2767,866,7
2768,867,8
2769,868,9
2770,869,10
2771,870,1
2772,871,2
2773,872,3
2774,873,4
2775,874,5
2776,875,6
2777,876,7
2778,877,8
2779,878,9
2780,879,10
2781,880,1
2782,881,2
2783,882,3
2784,883,4
2785,884,5
2786,885,6
2787,886,7
2788,887,8
2789,888,9
2790,889,10
2791,890,1
2792,891,2
2793,892,3
2794,893,4
2795,894,5
2796,895,6
2797,896,7
2798,897,8
2799,898,9
2800,899,10
2801,900,1
2802,901,2
2803,902,3
2804,903,4
2805,904,5
2806,905,6
2807,906,7
2808,907,8
2809,908,9
2810,909,10
2811,910,1
2812,911,2
2813,912,3
2814,913,4
2815,914,5
2816,915,6
2817,916,7
2818,917,8
2819,918,9
2820,919,10
2821,920,1
2822,921,2
2823,922,3
2824,923,4
2825,924,5
2826,925,6
2827,926,7
2828,927,8
2829,928,9
2830,929,10
2831,930,1
2832,931,2
2833,932,3
2834,933,4
2835,934,5
2836,935,6
2837,936,7
2838,937,8
2839,938,9
2840,939,10
2841,940,1
2842,941,2
2843,942,3
2844,943,4
2845,944,5
2846,945,6
2847,946,7
2848,947,8
2849,948,9
2850,949,10
2851,950,1
2852,951,2
2853,952,3
2854,953,4
2855,954,5
2856,955,6
2857,956,7
2858,957,8
2859,958,9
2860,959,10
2861,960,1
2862,961,2
2863,962,3
2864,963,4
2865,964,5
2866,965,6
2867,966,7
2868,967,8
2869,968,9
2870,969,10
2871,970,1
2872,971,2
2873,972,3
2874,973,4
2875,974,5
2876,975,6
2877,976,7
2878,977,8
2879,978,9
2880,979,10
2881,980,1
2882,981,2
2883,982,3
2884,983,4
2885,984,5
2886,985,6
2887,986,7
2888,987,8
2889,988,9
2890,989,10
2891,990,1
2892,991,2
2893,992,3
2894,993,4
2895,994,5
2896,995,6
2897,996,7
2898,997,8
2899,998,9
2900,999,10
2901,1000,1
2902,1001,2
2903,1002,3
2904,1003,4
2905,1004,5
2906,1005,6
2907,1006,7
2908,1007,8
2909,1008,9
2910,1009,10
2911,1010,1
2912,1011,2
2913,1012,3
2914,1013,4
2915,1014,5
2916,1015,6
2917,1016,7
2918,1017,8
2919,1018,9
2920,1019,10
2921,1020,1
2922,1021,2
2923,1022,3
2924,1023,4
2925,1024,5
2926,1025,6
2927,1026,7
2928,1027,8
2929,1028,9
2930,1029,10
2931,1030,1
2932,1031,2
2933,1032,3
2934,1033,4
2935,1034,5
2936,1035,6
2937,1036,7
2938,1037,8
2939,1038,9
2940,1039,10
2941,1040,1
2942,1041,2
2943,1042,3
2944,1043,4
2945,1044,5
2946,1045,6
2947,1046,7
2948,1047,8
2949,1048,9
2950,1049,10
2951,1050,1
2952,1051,2
2953,1052,3
2954,1053,4
2955,1054,5
2956,1055,6
2957,1056,7
2958,1057,8
2959,1058,9
2960,1059,10
2961,1060,1
2962,1061,2
2963,1062,3
2964,1063,4
2965,1064,5
2966,1065,6
2967,1066,7
2968,1067,8
2969,1068,9
2970,1069,10
2971,1070,1
2972,1071,2
2973,1072,3
2974,1073,4
2975,1074,5
2976,1075,6
2977,1076,7
2978,1077,8
2979,1078,9
2980,1079,10
2981,1080,1
2982,1081,2
2983,1082,3
2984,1083,4
2985,1084,5
2986,1085,6
2987,1086,7
2988,1087,8
2989,1088,9
2990,1089,10
2991,1090,1
2992,1091,2
2993,1092,3
2994,1093,4
2995,1094,5
2996,1095,6
2997,1096,7
2998,1097,8
2999,1098,9
3000,1099,10
3001,100,1
3002,101,2
3003,102,3
3004,103,4
3005,104,5
3006,105,6
3007,106,7
3008,107,8
3009,108,9
3010,109,10
3011,110,1
3012,111,2
3013,112,3
3014,113,4
3015,114,5
3016,115,6
3017,116,7
3018,117,8
3019,118,9
3020,119,10
3021,120,1
3022,121,2
3023,122,3
3024,123,4
3025,124,5
3026,125,6
3027,126,7
3028,127,8
3029,128,9
3030,129,10
3031,130,1
3032,131,2
3033,132,3
3034,133,4
3035,134,5
3036,135,6
3037,136,7
3038,137,8
3039,138,9
3040,139,10
3041,140,1
3042,141,2
3043,142,3
3044,143,4
3045,144,5
3046,145,6
3047,146,7
3048,147,8
3049,148,9
3050,149,10
3051,150,1
3052,151,2
3053,152,3
3054,153,4
3055,154,5
3056,155,6
3057,156,7
3058,157,8
3059,158,9
3060,159,10
3061,160,1
3062,161,2
3063,162,3
3064,163,4
3065,164,5
3066,165,6
3067,166,7
3068,167,8
3069,168,9
3070,169,10
3071,170,1
3072,171,2
3073,172,3
3074,173,4
3075,174,5
3076,175,6
3077,176,7
3078,177,8
3079,178,9
3080,179,10
3081,180,1
3082,181,2
3083,182,3
3084,183,4
3085,184,5
3086,185,6
3087,186,7
3088,187,8
3089,188,9
3090,189,10
3091,190,1
3092,191,2
3093,192,3
3094,193,4
3095,194,5
3096,195,6
3097,196,7
3098,197,8
3099,198,9
3100,199,10
3101,200,1
3102,201,2
3103,202,3
3104,203,4
3105,204,5
3106,205,6
3107,206,7
3108,207,8
3109,208,9
3110,209,10
3111,210,1
3112,211,2
3113,212,3
3114,213,4
3115,214,5
3116,215,6
3117,216,7
3118,217,8
3119,218,9
3120,219,10
3121,220,1
3122,221,2
3123,222,3
3124,223,4
3125,224,5
3126,225,6
3127,226,7
3128,227,8
3129,228,9
3130,229,10
3131,230,1
3132,231,2
3133,232,3
3134,233,4
3135,234,5
3136,235,6
3137,236,7
3138,237,8
3139,238,9
3140,239,10
3141,240,1
3142,241,2
3143,242,3
3144,243,4
3145,244,5
3146,245,6
3147,246,7
3148,247,8
3149,248,9
3150,249,10
3151,250,1
3152,251,2
3153,252,3
3154,253,4
3155,254,5
3156,255,6
3157,256,7
3158,257,8
3159,258,9
3160,259,10
3161,260,1
3162,261,2
3163,262,3
3164,263,4
3165,264,5
3166,265,6
3167,266,7
3168,267,8
3169,268,9
3170,269,10
3171,270,1
3172,271,2
3173,272,3
3174,273,4
3175,274,5
3176,275,6
3177,276,7
3178,277,8
3179,278,9
3180,279,10
3181,280,1
3182,281,2
3183,282,3
3184,283,4
3185,284,5
3186,285,6
3187,286,7
3188,287,8
3189,288,9
3190,289,10
3191,290,1
3192,291,2
3193,292,3
3194,293,4
3195,294,5
3196,295,6
3197,296,7
3198,297,8
3199,298,9
3200,299,10
3201,300,1
3202,301,2
3203,302,3
3204,303,4
3205,304,5
3206,305,6
3207,306,7
3208,307,8
3209,308,9
3210,309,10
3211,310,1
3212,311,2
3213,312,3
3214,313,4
3215,314,5
3216,315,6
3217,316,7
3218,317,8
3219,318,9
3220,319,10
3221,320,1
3222,321,2
3223,322,3
3224,323,4
3225,324,5
3226,325,6
3227,326,7
3228,327,8
3229,328,9
3230,329,10
3231,330,1
3232,331,2
3233,332,3
3234,333,4
3235,334,5
3236,335,6
3237,336,7
3238,337,8
3239,338,9
3240,339,10
3241,340,1
3242,341,2
3243,342,3
3244,343,4
3245,344,5
3246,345,6
3247,346,7
3248,347,8
3249,348,9
3250,349,10
3251,350,1
3252,351,2
3253,352,3
3254,353,4
3255,354,5
3256,355,6
3257,356,7
3258,357,8
3259,358,9
3260,359,10
3261,360,1
3262,361,2
3263,362,3
3264,363,4
3265,364,5
3266,365,6
3267,366,7
3268,367,8
3269,368,9
3270,369,10
3271,370,1
3272,371,2
3273,372,3
3274,373,4
3275,374,5
3276,375,6
3277,376,7
3278,377,8
3279,378,9
3280,379,10
3281,380,1
3282,381,2
3283,382,3
3284,383,4
3285,384,5
3286,385,6
3287,386,7
3288,387,8
3289,388,9
3290,389,10
3291,390,1
3292,391,2
3293,392,3
3294,393,4
3295,394,5
3296,395,6
3297,396,7
3298,397,8
3299,398,9
3300,399,10
3301,400,1
3302,401,2
3303,402,3
3304,403,4
3305,404,5
3306,405,6
3307,406,7
3308,407,8
3309,408,9
3310,409,10
3311,410,1
3312,411,2
3313,412,3
3314,413,4
3315,414,5
3316,415,6
3317,416,7
3318,417,8
3319,418,9
3320,419,10
3321,420,1
3322,421,2
3323,422,3
3324,423,4
3325,424,5
3326,425,6
3327,426,7
3328,427,8
3329,428,9
3330,429,10
3331,430,1
3332,431,2
3333,432,3
3334,433,4
3335,434,5
3336,435,6
3337,436,7
3338,437,8
3339,438,9
3340,439,10
3341,440,1
3342,441,2
3343,442,3
3344,443,4
3345,444,5
3346,445,6
3347,446,7
3348,447,8
3349,448,9
3350,449,10
3351,450,1
3352,451,2
3353,452,3
3354,453,4
3355,454,5
3356,455,6
3357,456,7
3358,457,8
3359,458,9
3360,459,10
3361,460,1
3362,461,2
3363,462,3
3364,463,4
3365,464,5
3366,465,6
3367,466,7
3368,467,8
3369,468,9
3370,469,10
3371,470,1
3372,471,2
3373,472,3
3374,473,4
3375,474,5
3376,475,6
3377,476,7
3378,477,8
3379,478,9
3380,479,10
3381,480,1
3382,481,2
3383,482,3
3384,483,4
3385,484,5
3386,485,6
3387,486,7
3388,487,8
3389,488,9
3390,489,10
3391,490,1
3392,491,2
3393,492,3
3394,493,4
3395,494,5
3396,495,6
3397,496,7
3398,497,8
3399,498,9
3400,499,10
3401,500,1
3402,501,2
3403,502,3
3404,503,4
3405,504,5
3406,505,6
3407,506,7
3408,507,8
3409,508,9
3410,509,10
3411,510,1
3412,511,2
3413,512,3
3414,513,4
3415,514,5
3416,515,6
3417,516,7
3418,517,8
3419,518,9
3420,519,10
3421,520,1
3422,521,2
3423,522,3
3424,523,4
3425,524,5
3426,525,6
3427,526,7
3428,527,8
3429,528,9
3430,529,10
3431,530,1
3432,531,2
3433,532,3
3434,533,4
3435,534,5
3436,535,6
3437,536,7
3438,537,8
3439,538,9
3440,539,10
3441,540,1
3442,541,2
3443,542,3
3444,543,4
3445,544,5
3446,545,6
3447,546,7
3448,547,8
3449,548,9
3450,549,10
3451,550,1
3452,551,2
3453,552,3
3454,553,4
3455,554,5
3456,555,6
3457,556,7
3458,557,8
3459,558,9
3460,559,10
3461,560,1
3462,561,2
3463,562,3
3464,563,4
3465,564,5
3466,565,6
3467,566,7
3468,567,8
3469,568,9
3470,569,10
3471,570,1
3472,571,2
3473,572,3
3474,573,4
3475,574,5
3476,575,6
3477,576,7
3478,577,8
3479,578,9
3480,579,10
3481,580,1
3482,581,2
3483,582,3
3484,583,4
3485,584,5
3486,585,6
3487,586,7
3488,587,8
3489,588,9
3490,589,10
3491,590,1
3492,591,2
3493,592,3
3494,593,4
3495,594,5
3496,595,6
3497,596,7
3498,597,8
3499,598,9
3500,599,10
3501,600,1
3502,601,2
3503,602,3
3504,603,4
3505,604,5
3506,605,6
3507,606,7
3508,607,8
3509,608,9
3510,609,10
3511,610,1
3512,611,2
3513,612,3
3514,613,4
3515,614,5
3516,615,6
3517,616,7
3518,617,8
3519,618,9
3520,619,10
3521,620,1
3522,621,2
3523,622,3
3524,623,4
3525,624,5
3526,625,6
3527,626,7
3528,627,8
3529,628,9
3530,629,10
3531,630,1
3532,631,2
3533,632,3
3534,633,4
3535,634,5
3536,635,6
3537,636,7
3538,637,8
3539,638,9
3540,639,10
3541,640,1
3542,641,2
3543,642,3
3544,643,4
3545,644,5
3546,645,6
3547,646,7
3548,647,8
3549,648,9
3550,649,10
3551,650,1
3552,651,2
3553,652,3
3554,653,4
3555,654,5
3556,655,6
3557,656,7
3558,657,8
3559,658,9
3560,659,10
3561,660,1
3562,661,2
3563,662,3
3564,663,4
3565,664,5
3566,665,6
3567,666,7
3568,667,8
3569,668,9
3570,669,10
3571,670,1
3572,671,2
3573,672,3
3574,673,4
3575,674,5
3576,675,6
3577,676,7
3578,677,8
3579,678,9
3580,679,10
3581,680,1
3582,681,2
3583,682,3
3584,683,4
3585,684,5
3586,685,6
3587,686,7
3588,687,8
3589,688,9
3590,689,10
3591,690,1
3592,691,2
3593,692,3
3594,693,4
3595,694,5
3596,695,6
3597,696,7
3598,697,8
3599,698,9
3600,699,10
3601,700,1
3602,701,2
3603,702,3
3604,703,4
3605,704,5
3606,705,6
3607,706,7
3608,707,8
3609,708,9
3610,709,10
3611,710,1
3612,711,2
3613,712,3
3614,713,4
3615,714,5
3616,715,6
3617,716,7
3618,717,8
3619,718,9
3620,719,10
3621,720,1
3622,721,2
3623,722,3
3624,723,4
3625,724,5
3626,725,6
3627,726,7
3628,727,8
3629,728,9
3630,729,10
3631,730,1
3632,731,2
3633,732,3
3634,733,4
3635,734,5
3636,735,6
3637,736,7
3638,737,8
3639,738,9
3640,739,10
3641,740,1
3642,741,2
3643,742,3
3644,743,4
3645,744,5
3646,745,6
3647,746,7
3648,747,8
3649,748,9
3650,749,10
3651,750,1
3652,751,2
3653,752,3
3654,753,4
3655,754,5
3656,755,6
3657,756,7
3658,757,8
3659,758,9
3660,759,10
3661,760,1
3662,761,2
3663,762,3
3664,763,4
3665,764,5
3666,765,6
3667,766,7
3668,767,8
3669,768,9
3670,769,10
3671,770,1
3672,771,2
3673,772,3
3674,773,4
3675,774,5
3676,775,6
3677,776,7
3678,777,8
3679,778,9
3680,779,10
3681,780,1
3682,781,2
3683,782,3
3684,783,4
3685,784,5
3686,785,6
3687,786,7
3688,787,8
3689,788,9
3690,789,10
3691,790,1
3692,791,2
3693,792,3
3694,793,4
3695,794,5
3696,795,6
3697,796,7
3698,797,8
3699,798,9
3700,799,10
3701,800,1
3702,801,2
3703,802,3
3704,803,4
3705,804,5
3706,805,6
3707,806,7
3708,807,8
3709,808,9
3710,809,10
3711,810,1
3712,811,2
3713,812,3
3714,813,4
3715,814,5
3716,815,6
3717,816,7
3718,817,8
3719,818,9
3720,819,10
3721,820,1
3722,821,2
3723,822,3
3724,823,4
3725,824,5
3726,825,6
3727,826,7
3728,827,8
3729,828,9
3730,829,10
3731,830,1
3732,831,2
3733,832,3
3734,833,4
3735,834,5
3736,835,6
3737,836,7
3738,837,8
3739,838,9
3740,839,10
3741,840,1
3742,841,2
3743,842,3
3744,843,4
3745,844,5
3746,845,6
3747,846,7
3748,847,8
3749,848,9
3750,849,10
3751,850,1
3752,851,2
3753,852,3
3754,853,4
3755,854,5
3756,855,6
3757,856,7
3758,857,8
3759,858,9
3760,859,10
3761,860,1
3762,861,2
3763,862,3
3764,863,4
3765,864,5
3766,865,6
3767,866,7
3768,867,8
3769,868,9
3770,869,10
3771,870,1
3772,871,2
3773,872,3
3774,873,4
3775,874,5
3776,875,6
3777,876,7
3778,877,8
3779,878,9
3780,879,10
3781,880,1
3782,881,2
3783,882,3
3784,883,4
3785,884,5
3786,885,6
3787,886,7
3788,887,8
3789,888,9
3790,889,10
3791,890,1
3792,891,2
3793,892,3
3794,893,4
3795,894,5
3796,895,6
3797,896,7
3798,897,8
3799,898,9
3800,899,10
3801,900,1
3802,901,2
3803,902,3
3804,903,4
3805,904,5
3806,905,6
3807,906,7
3808,907,8
3809,908,9
3810,909,10
3811,910,1
3812,911,2
3813,912,3
3814,913,4
3815,914,5
3816,915,6
3817,916,7
3818,917,8
3819,918,9
3820,919,10
3821,920,1
3822,921,2
3823,922,3
3824,923,4
3825,924,5
3826,925,6
3827,926,7
3828,927,8
3829,928,9
3830,929,10
3831,930,1
3832,931,2
3833,932,3
3834,933,4
3835,934,5
3836,935,6
3837,936,7
3838,937,8
3839,938,9
3840,939,10
3841,940,1
3842,941,2
3843,942,3
3844,943,4
3845,944,5
3846,945,6
3847,946,7
3848,947,8
3849,948,9
3850,949,10
3851,950,1
3852,951,2
3853,952,3
3854,953,4
3855,954,5
3856,955,6
3857,956,7
3858,957,8
3859,958,9
3860,959,10
3861,960,1
3862,961,2
3863,962,3
3864,963,4
3865,964,5
3866,965,6
3867,966,7
3868,967,8
3869,968,9
3870,969,10
3871,970,1
3872,971,2
3873,972,3
3874,973,4
3875,974,5
3876,975,6
3877,976,7
3878,977,8
3879,978,9
3880,979,10
3881,980,1
3882,981,2
3883,982,3
3884,983,4
3885,984,5
3886,985,6
3887,986,7
3888,987,8
3889,988,9
3890,989,10
3891,990,1
3892,991,2
3893,992,3
3894,993,4
3895,994,5
3896,995,6
3897,996,7
3898,997,8
3899,998,9
3900,999,10
3901,1000,1
3902,1001,2
3903,1002,3
3904,1003,4
3905,1004,5
3906,1005,6
3907,1006,7
3908,1007,8
3909,1008,9
3910,1009,10
3911,1010,1
3912,1011,2
3913,1012,3
3914,1013,4
3915,1014,5
3916,1015,6
3917,1016,7
3918,1017,8
3919,1018,9
3920,1019,10
3921,1020,1
3922,1021,2
3923,1022,3
3924,1023,4
3925,1024,5
3926,1025,6
3927,1026,7
3928,1027,8
3929,1028,9
3930,1029,10
3931,1030,1
3932,1031,2
3933,1032,3
3934,1033,4
3935,1034,5
3936,1035,6
3937,1036,7
3938,1037,8
3939,1038,9
3940,1039,10
3941,1040,1
3942,1041,2
3943,1042,3
3944,1043,4
3945,1044,5
3946,1045,6
3947,1046,7
3948,1047,8
3949,1048,9
3950,1049,10
3951,1050,1
3952,1051,2
3953,1052,3
3954,1053,4
3955,1054,5
3956,1055,6
3957,1056,7
3958,1057,8
3959,1058,9
3960,1059,10
3961,1060,1
3962,1061,2
3963,1062,3
3964,1063,4
3965,1064,5
3966,1065,6
3967,1066,7
3968,1067,8
3969,1068,9
3970,1069,10
3971,1070,1
3972,1071,2
3973,1072,3
3974,1073,4
3975,1074,5
3976,1075,6
3977,1076,7
3978,1077,8
3979,1078,9
3980,1079,10
3981,1080,1
3982,1081,2
3983,1082,3
3984,1083,4
3985,1084,5
3986,1085,6
3987,1086,7
3988,1087,8
3989,1088,9
3990,1089,10
3991,1090,1
3992,1091,2
3993,1092,3
3994,1093,4
3995,1094,5
3996,1095,6
3997,1096,7
3998,1097,8
3999,1098,9
4000,1099,10
4001,100,1
4002,101,2
4003,102,3
4004,103,4
4005,104,5
4006,105,6
4007,106,7
4008,107,8
4009,108,9
4010,109,10
4011,110,1
4012,111,2
4013,112,3
4014,113,4
4015,114,5
4016,115,6
4017,116,7
4018,117,8
4019,118,9
4020,119,10
4021,120,1
4022,121,2
4023,122,3
4024,123,4
4025,124,5
4026,125,6
4027,126,7
4028,127,8
4029,128,9
4030,129,10
4031,130,1
4032,131,2
4033,132,3
4034,133,4
4035,134,5
4036,135,6
4037,136,7
4038,137,8
4039,138,9
4040,139,10
4041,140,1
4042,141,2
4043,142,3
4044,143,4
4045,144,5
4046,145,6
4047,146,7
4048,147,8
4049,148,9
4050,149,10
4051,150,1
4052,151,2
4053,152,3
4054,153,4
4055,154,5
4056,155,6
4057,156,7
4058,157,8
4059,158,9
4060,159,10
4061,160,1
4062,161,2
4063,162,3
4064,163,4
4065,164,5
4066,165,6
4067,166,7
4068,167,8
4069,168,9
4070,169,10
4071,170,1
4072,171,2
4073,172,3
4074,173,4
4075,174,5
4076,175,6
4077,176,7
4078,177,8
